model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path,source_run
voter,4.0,rho_4,,400,3.6,12,3000,1861208,8,0,3.5322,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861209,9,0,3.6167,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861210,10,0,3.6223,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861211,11,0,3.6076,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861212,12,0,3.5064,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861213,13,0,3.4391,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861214,14,0,3.4574,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861215,15,0,3.4309,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861216,16,0,3.4751,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861217,17,0,3.4406,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861218,18,0,3.4063,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.6,12,3000,1861219,19,0,3.3742,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861300,0,0,3.3512,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861301,1,0,3.3307,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861302,2,0,3.3606,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861303,3,0,3.3112,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861304,4,0,3.3461,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861305,5,0,3.3035,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861306,6,0,3.3326,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861307,7,0,3.394,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861308,8,0,3.3382,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861309,9,0,3.4466,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861310,10,0,3.3316,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861311,11,0,3.3999,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861312,12,0,3.366,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861313,13,0,3.3543,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861314,14,0,3.406,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861315,15,0,3.3944,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861316,16,0,3.3532,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861317,17,0,3.356,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861318,18,0,3.4062,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,3.8,13,3000,1861319,19,0,3.2758,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410500,0,0,3.5215,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_000_seed_1410500,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410501,1,0,3.4854,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_001_seed_1410501,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410502,2,0,3.4572,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_002_seed_1410502,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410503,3,0,3.4496,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_003_seed_1410503,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410504,4,0,3.4976,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_004_seed_1410504,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410505,5,0,3.4621,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_005_seed_1410505,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410506,6,0,3.373,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_006_seed_1410506,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410507,7,0,3.4571,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_007_seed_1410507,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410508,8,0,3.4358,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_008_seed_1410508,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410509,9,0,3.3858,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_009_seed_1410509,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410510,10,0,3.495,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_010_seed_1410510,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410511,11,0,3.4581,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_011_seed_1410511,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410512,12,0,3.4655,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_012_seed_1410512,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410513,13,0,3.4582,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_013_seed_1410513,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410514,14,0,3.3823,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_014_seed_1410514,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410515,15,0,3.367,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_015_seed_1410515,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410516,16,0,3.4567,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_016_seed_1410516,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410517,17,0,3.4354,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_017_seed_1410517,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410518,18,0,3.4574,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_018_seed_1410518,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,4.0,5,3000,1410519,19,0,3.4585,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_4/steps_3000/realization_019_seed_1410519,final_voter_base_coarse_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861400,0,0,3.3501,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861401,1,0,3.2756,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861402,2,0,3.3082,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861403,3,0,3.3591,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861404,4,0,3.2919,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861405,5,0,3.3694,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861406,6,0,3.3103,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861407,7,0,3.3484,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861408,8,0,3.3023,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861409,9,0,3.3743,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861410,10,0,3.3047,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861411,11,0,3.356,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861412,12,0,3.2887,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861413,13,0,3.3563,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861414,14,0,3.3692,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861415,15,0,3.3206,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861416,16,0,3.3436,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861417,17,0,3.3544,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861418,18,0,3.3976,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.2,14,3000,1861419,19,0,3.3476,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861500,0,0,3.3701,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861501,1,0,3.4434,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861502,2,0,3.3207,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861503,3,0,3.2738,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861504,4,0,3.4118,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861505,5,0,3.3051,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861506,6,0,3.3626,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861507,7,0,3.3135,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861508,8,0,3.3021,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861509,9,0,3.2223,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861510,10,0,3.2839,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861511,11,0,3.3504,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861512,12,0,3.2884,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861513,13,0,3.3385,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861514,14,0,3.3065,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861515,15,0,3.2441,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861516,16,0,3.2577,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861517,17,0,3.3154,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861518,18,0,3.281,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.4,15,3000,1861519,19,0,3.3619,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861600,0,0,3.4764,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861601,1,0,3.5356,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861602,2,0,3.515,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861603,3,0,3.3695,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861604,4,0,3.5162,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861605,5,0,3.5098,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861606,6,0,3.5213,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861607,7,0,3.5153,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861608,8,0,3.4274,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861609,9,0,3.4003,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861610,10,0,3.3893,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861611,11,0,3.3116,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861612,12,0,3.3621,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861613,13,0,3.2815,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861614,14,0,3.3376,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861615,15,0,3.3568,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861616,16,0,3.3734,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861617,17,0,3.3456,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861618,18,0,3.3527,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.6,16,3000,1861619,19,0,3.2935,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861700,0,0,3.2809,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861701,1,0,3.2971,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861702,2,0,3.3145,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861703,3,0,3.2125,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861704,4,0,3.2721,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861705,5,0,3.2734,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861706,6,0,3.3101,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861707,7,0,3.2935,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861708,8,0,3.2781,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861709,9,0,3.2951,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861710,10,0,3.2697,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861711,11,0,3.2661,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861712,12,0,3.3067,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861713,13,0,3.24,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861714,14,0,3.2779,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861715,15,0,3.2869,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861716,16,0,3.2448,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861717,17,0,3.1842,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861718,18,0,3.3203,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,4.8,17,3000,1861719,19,0,3.2906,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410600,0,0,3.489,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_000_seed_1410600,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410601,1,0,3.3703,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_001_seed_1410601,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410602,2,0,3.4324,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_002_seed_1410602,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410603,3,0,3.4677,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_003_seed_1410603,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410604,4,0,3.4371,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_004_seed_1410604,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410605,5,0,3.4794,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_005_seed_1410605,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410606,6,0,3.3784,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_006_seed_1410606,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410607,7,0,3.3531,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_007_seed_1410607,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410608,8,0,3.3342,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_008_seed_1410608,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410609,9,0,3.353,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_009_seed_1410609,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410610,10,0,3.3611,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_010_seed_1410610,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410611,11,0,3.3701,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_011_seed_1410611,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410612,12,0,3.4852,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_012_seed_1410612,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410613,13,0,3.3688,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_013_seed_1410613,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410614,14,0,3.4743,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_014_seed_1410614,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410615,15,0,3.3236,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_015_seed_1410615,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410616,16,0,3.4352,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_016_seed_1410616,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410617,17,0,3.3325,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_017_seed_1410617,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410618,18,0,3.3694,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_018_seed_1410618,final_voter_base_coarse_v1
voter,4.0,rho_4,4.0,400,5.0,6,3000,1410619,19,0,3.4139,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_5/steps_3000/realization_019_seed_1410619,final_voter_base_coarse_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861800,0,0,3.2922,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861801,1,0,3.3237,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861802,2,0,3.2412,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861803,3,0,3.3012,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861804,4,0,3.3433,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861805,5,0,3.3619,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861806,6,0,3.3047,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861807,7,0,3.3581,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861808,8,0,3.3876,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861809,9,0,3.315,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861810,10,0,3.3467,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861811,11,0,3.3537,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861812,12,0,3.3509,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861813,13,0,3.2905,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861814,14,0,3.3544,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861815,15,0,3.3345,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861816,16,0,3.2973,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861817,17,0,3.3188,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861818,18,0,3.2819,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.2,18,3000,1861819,19,0,3.3133,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861900,0,0,3.3156,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861901,1,0,3.3888,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861902,2,0,3.3696,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861903,3,0,3.381,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861904,4,0,3.2797,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861905,5,0,3.319,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861906,6,0,3.3704,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861907,7,0,3.3908,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861908,8,0,3.3417,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861909,9,0,3.3072,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861910,10,0,3.3573,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861911,11,0,3.3241,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861912,12,0,3.3845,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861913,13,0,3.3033,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861914,14,0,3.2725,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861915,15,0,3.3564,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861916,16,0,3.3708,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861917,17,0,3.2871,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861918,18,0,3.3626,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.4,19,3000,1861919,19,0,3.3419,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862000,0,0,3.3399,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862001,1,0,3.2295,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862002,2,0,3.2632,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862003,3,0,3.3481,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862004,4,0,3.3288,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862005,5,0,3.2787,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862006,6,0,3.2769,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862007,7,0,3.2728,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862008,8,0,3.2931,,final_dense_eta_grid_steps3000_R20_v1
voter,4.0,rho_4,,400,5.6,20,3000,1862009,9,0,3.2848,,final_dense_eta_grid_steps3000_R20_v1
