model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
vicsek,rho_1_over_3pi,2,20,0.4935557834027737,0.05473776168780988,0.012239735607012652,0.5187087396281267,0.09374970075970865,0.020963070376897222,2900
vicsek,rho_1_over_3pi,3,20,0.3504002009276165,0.03474507794133715,0.007769235616035832,0.35604142692750285,0.10470197027405788,0.02341207229109557,sin_evidencia
vicsek,rho_1_over_3pi,4,20,0.2886995566902689,0.008707953570913446,0.0019471576129474499,0.254487917146145,0.061169289682916746,0.01367786898663784,sin_evidencia
vicsek,rho_1_over_3pi,5,20,0.27368988252554916,0.0037414461154990763,0.0008366127848408463,0.22491369390103566,0.040757616548181254,0.009113680120260361,sin_evidencia
vicsek,rho_1_over_3pi,6,20,0.26822026875041327,0.002829701848100444,0.0006327405688409377,0.224789534249894,0.054457058689219025,0.012176968508378933,3000
vicsek,rho_1_over_pi,0,20,0.9999711964188391,9.92783475719015e-05,2.2199313386462294e-05,0.9407374250499666,0.15112507876678585,0.033792594922754327,550
vicsek,rho_1_over_pi,0.050000000000000003,20,0.9962179348538951,0.013951668559561923,0.003119687929872703,0.9362685293137908,0.10486037731951392,0.02344749318327103,500
vicsek,rho_1_over_pi,0.10000000000000001,20,0.9941623368520596,0.0060525061321309755,0.0013533815145679185,0.8765687458361093,0.1198877244316035,0.026807710149682775,700
vicsek,rho_1_over_pi,0.14999999999999999,20,0.9908834841251355,0.0056017225793745865,0.0012525832478577036,0.8615568787475016,0.12286175001568764,0.02747272248696634,500
vicsek,rho_1_over_pi,0.20000000000000001,20,0.9868904089076009,0.006044258654386362,0.0013515373224799313,0.8497928464357095,0.11922087054657628,0.026658597087884706,650
vicsek,rho_1_over_pi,0.29999999999999999,20,0.965452984877839,0.018124714771170388,0.0040528094301131535,0.8137200199866756,0.11181682105132794,0.025003001289869875,550
vicsek,rho_1_over_pi,0.40000000000000002,20,0.9490526967347556,0.03779477030498621,0.008451167559593962,0.8516343271152564,0.08094132618163376,0.018099030753111655,750
vicsek,rho_1_over_pi,0.5,20,0.9339933014190809,0.032015230474849804,0.007158823165708703,0.8115745752831446,0.10543351258530526,0.023575650124732214,2900
vicsek,rho_1_over_pi,1,20,0.8045920773948436,0.06104071978003818,0.013649119882368138,0.805303755829447,0.09204461182382079,0.020581800900064416,2850
vicsek,rho_1_over_pi,2,20,0.5436992787843401,0.08330307526305483,0.01862713390229718,0.6458017571618921,0.1180471930378079,0.026396154818557838,2700
vicsek,rho_1_over_pi,3,20,0.30133308334000053,0.04336271787231916,0.00969619848516507,0.4127862674883411,0.10234101732283313,0.02288414716203384,2650
vicsek,rho_1_over_pi,4,20,0.1885823799618828,0.006130289407620965,0.0013707743837187395,0.24365110759493672,0.0365706499389325,0.00817744592448016,3000
vicsek,rho_1_over_pi,5,20,0.16323605489271742,0.003262983834961148,0.0007296253664456081,0.1917221852098601,0.031981501910808514,0.007151281229510725,sin_evidencia
vicsek,rho_1_over_pi,6,20,0.1574715648555432,0.0023642606333222,0.0005286647492635144,0.15891280812791472,0.03069629244275373,0.006863899655921041,2850
