model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_1_over_3pi,5,850,20,0.31306332733952086,0.12411224944644035,0.027752342660265127,0.22727272727272724,0.0674199862463242,0.015075567228888177
voter,rho_1_over_3pi,5,900,20,0.2570749544316449,0.13130250678875802,0.029360133079579052,0.20909090909090908,0.0506160396620911,0.011318090543626117
voter,rho_1_over_3pi,5,950,20,0.24438725679511367,0.14380325578731676,0.03215538553262303,0.22272727272727272,0.07315216790650492,0.016357322014042348
voter,rho_1_over_3pi,5,1000,20,0.234636413708869,0.13301182309943482,0.029742347826151302,0.21363636363636362,0.07201354326252209,0.016102717803562136
voter,rho_1_over_3pi,5,1050,20,0.2968703512035164,0.1379774520696386,0.030852696218993093,0.2,0.06803013430498075,0.015212000482437737
voter,rho_1_over_3pi,5,1100,20,0.2931840198558944,0.12755315433714143,0.028521752384237035,0.18636363636363637,0.04522670168666454,0.01011299793694863
voter,rho_1_over_3pi,5,1150,20,0.28130511541977843,0.1312161526876098,0.029340823715548723,0.19545454545454546,0.04336087279167934,0.009695785912591608
voter,rho_1_over_3pi,5,1200,20,0.18222515257710442,0.10704217896737908,0.023935358863075785,0.20909090909090908,0.0506160396620911,0.011318090543626117
voter,rho_1_over_3pi,5,1250,20,0.2449180888032525,0.13671580094030056,0.03057058245008417,0.20454545454545453,0.04874456952165276,0.010899617098437996
voter,rho_1_over_3pi,5,1300,20,0.3109820030803293,0.10823004738292526,0.02420097431562441,0.20909090909090908,0.050616039662091106,0.01131809054362612
voter,rho_1_over_3pi,5,1350,20,0.26459164061127555,0.12660735624452235,0.028310265501428445,0.19545454545454546,0.04336087279167934,0.009695785912591608
voter,rho_1_over_3pi,5,1400,20,0.21977698383195893,0.1404014714318726,0.03139472342626618,0.2,0.036363636363636355,0.008131156281817415
voter,rho_1_over_3pi,5,1450,20,0.27256749946856923,0.11600146782319225,0.02593871675424124,0.2,0.036363636363636355,0.008131156281817415
voter,rho_1_over_3pi,5,1500,20,0.25297924759173246,0.13728721371644717,0.03069835423115174,0.2,0.036363636363636355,0.008131156281817415
voter,rho_1_over_3pi,5,1550,20,0.2849675445872706,0.1444123053988454,0.03229157316592782,0.2,0.04635472285084349,0.010365231137264888
voter,rho_1_over_3pi,5,1600,20,0.2745042059272419,0.16644347577907834,0.03721789262533589,0.20454545454545453,0.056590452718130596,0.012654009915522775
voter,rho_1_over_3pi,5,1650,20,0.2653045546306888,0.1724632860323524,0.038563963119132995,0.22727272727272724,0.06098367211363062,0.013636363636363634
voter,rho_1_over_3pi,5,1700,20,0.28205388213211036,0.11524482696339135,0.02576952671453437,0.21363636363636362,0.05202510519208907,0.011633167174608841
voter,rho_1_over_3pi,5,1750,20,0.24756082257282727,0.12128010439432645,0.02711905577439849,0.19545454545454546,0.04336087279167934,0.009695785912591608
voter,rho_1_over_3pi,5,1800,20,0.22795594424974266,0.11399911496127024,0.025490977042821356,0.22272727272727272,0.060814037092089324,0.013598432092410536
voter,rho_1_over_3pi,5,1850,20,0.27042662236997733,0.14839167478523838,0.03318138721148345,0.2409090909090909,0.07201354326252209,0.016102717803562136
voter,rho_1_over_3pi,5,1900,20,0.21480708761815662,0.1326454432229896,0.029660422795219354,0.23181818181818184,0.06726658448613064,0.015041265552522087
voter,rho_1_over_3pi,5,1950,20,0.2574108419986678,0.09672877034196184,0.021629210586459224,0.2545454545454545,0.06803013430498075,0.015212000482437737
voter,rho_1_over_3pi,5,2000,20,0.27982977153797306,0.14300075431272524,0.03197594074769999,0.23181818181818184,0.07859825666268447,0.01757510448107382
voter,rho_1_over_3pi,5,2050,20,0.25350084333269063,0.15357268594071224,0.03433989652506588,0.23181818181818184,0.06726658448613064,0.015041265552522087
voter,rho_1_over_3pi,5,2100,20,0.28025006108690154,0.14492364634220808,0.032405912476831604,0.20909090909090908,0.06492207662311682,0.01451701765697392
voter,rho_1_over_3pi,5,2150,20,0.2915923557084079,0.13670992482104058,0.030569268509873248,0.20454545454545453,0.039364791081110836,0.008802234877744126
voter,rho_1_over_3pi,5,2200,20,0.2717942560658747,0.12745010884325372,0.02849871071132624,0.21363636363636362,0.0594395310482819,0.013291083197466766
voter,rho_1_over_3pi,5,2250,20,0.2768494346639211,0.11495292400308912,0.025704255228327453,0.21818181818181817,0.07272727272727272,0.016262312563634834
voter,rho_1_over_3pi,5,2300,20,0.2765214731187215,0.11410818902246375,0.02551536674436242,0.22272727272727272,0.08849055606332629,0.019787089872435375
voter,rho_1_over_3pi,5,2350,20,0.3045297337884389,0.13877548409125381,0.031031141603848414,0.23181818181818184,0.09738311493467522,0.021775526485460876
voter,rho_1_over_3pi,5,2400,20,0.2508179125074855,0.11758473689535624,0.02629274648144441,0.2272727272727273,0.08381404052084443,0.018741389207353
voter,rho_1_over_3pi,5,2450,20,0.30771904891628366,0.1443463081753398,0.032276815738119344,0.2363636363636364,0.09706434774573919,0.021704247975115127
voter,rho_1_over_3pi,5,2500,20,0.273479677164549,0.14770994877090093,0.0330289486404746,0.23181818181818184,0.10153776319858489,0.022704534079531227
voter,rho_1_over_3pi,5,2550,20,0.24633321280527354,0.08090720157097699,0.01809140025819823,0.2409090909090909,0.10474289656184464,0.02342122368725136
voter,rho_1_over_3pi,5,2600,20,0.19987473925479476,0.09970241803795325,0.022294138425396466,0.2409090909090909,0.10072054457345607,0.022521798439704532
voter,rho_1_over_3pi,5,2650,20,0.2582922360022342,0.1235718460437269,0.027631504785891176,0.2409090909090909,0.08755163765571919,0.019577141333961844
voter,rho_1_over_3pi,5,2700,20,0.28031756681194825,0.14647792656460765,0.03275346010016849,0.2272727272727273,0.09315409787235998,0.020829889522526544
voter,rho_1_over_3pi,5,2750,20,0.29703294222745324,0.14273355611377786,0.031916193414068796,0.23181818181818184,0.09738311493467522,0.021775526485460876
voter,rho_1_over_3pi,5,2800,20,0.2606730081002401,0.13549189944881618,0.030296909756811926,0.2409090909090909,0.09653072991634228,0.02158492740106139
voter,rho_1_over_3pi,5,2850,20,0.2945431079672095,0.1669537716478649,0.037331998250460297,0.24545454545454545,0.09136250564655354,0.02042927732204021
voter,rho_1_over_3pi,5,2900,20,0.2169423075104168,0.12349927586663113,0.027615277600978646,0.2409090909090909,0.08755163765571919,0.019577141333961844
voter,rho_1_over_3pi,5,2950,20,0.28079118224068267,0.150950240200429,0.03375349983080807,0.2363636363636364,0.08331955809010617,0.018630819574471994
voter,rho_1_over_3pi,5,3000,20,0.23236059592262498,0.11091018018167774,0.02480027022829814,0.24545454545454545,0.0818181818181818,0.018295101634089185
voter,rho_1_over_3pi,6,0,20,0.24981340418453063,0.15076507003345288,0.03371209452273171,0.16363636363636364,0.061657545301138796,0.013787046261911908
voter,rho_1_over_3pi,6,50,20,0.3062352693288982,0.15537041334516682,0.03474188059320335,0.16363636363636364,0.05454545454545454,0.012196734422726124
voter,rho_1_over_3pi,6,100,20,0.3081233340469406,0.15025275706614122,0.03359753786066536,0.16818181818181818,0.052025105192089076,0.011633167174608843
