model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path
voter,0.1061032953945969,rho_1_over_3pi,0.11,11,6.0,13,3000,1541314,14,0,0.1112,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_3pi/eta_6/steps_3000/realization_014_seed_1541314
voter,0.1061032953945969,rho_1_over_3pi,0.11,11,6.0,13,3000,1541315,15,0,0.1107,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_3pi/eta_6/steps_3000/realization_015_seed_1541315
voter,0.1061032953945969,rho_1_over_3pi,0.11,11,6.0,13,3000,1541316,16,0,0.1088,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_3pi/eta_6/steps_3000/realization_016_seed_1541316
voter,0.1061032953945969,rho_1_over_3pi,0.11,11,6.0,13,3000,1541317,17,0,0.1104,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_3pi/eta_6/steps_3000/realization_017_seed_1541317
voter,0.1061032953945969,rho_1_over_3pi,0.11,11,6.0,13,3000,1541318,18,0,0.113,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_3pi/eta_6/steps_3000/realization_018_seed_1541318
voter,0.1061032953945969,rho_1_over_3pi,0.11,11,6.0,13,3000,1541319,19,0,0.1066,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_3pi/eta_6/steps_3000/realization_019_seed_1541319
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500000,0,0,0.2411,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_000_seed_1500000
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500001,1,0,0.2359,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_001_seed_1500001
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500002,2,0,0.2312,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_002_seed_1500002
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500003,3,0,0.2346,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_003_seed_1500003
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500004,4,0,0.2315,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_004_seed_1500004
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500005,5,0,0.2364,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_005_seed_1500005
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500006,6,0,0.2452,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_006_seed_1500006
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500007,7,0,0.2338,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_007_seed_1500007
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500008,8,0,0.2466,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_008_seed_1500008
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500009,9,0,0.2516,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_009_seed_1500009
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500010,10,0,0.2816,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_010_seed_1500010
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500011,11,0,0.2635,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_011_seed_1500011
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500012,12,0,0.2661,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_012_seed_1500012
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500013,13,0,0.2817,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_013_seed_1500013
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500014,14,0,0.2629,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_014_seed_1500014
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500015,15,0,0.2634,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_015_seed_1500015
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500016,16,0,0.2522,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_016_seed_1500016
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500017,17,0,0.2627,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_017_seed_1500017
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500018,18,0,0.2617,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_018_seed_1500018
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500019,19,0,0.2617,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_019_seed_1500019
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500100,0,0,0.2503,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_000_seed_1500100
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500101,1,0,0.2635,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_001_seed_1500101
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500102,2,0,0.2658,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_002_seed_1500102
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500103,3,0,0.2725,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_003_seed_1500103
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500104,4,0,0.2652,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_004_seed_1500104
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500105,5,0,0.258,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_005_seed_1500105
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500106,6,0,0.2624,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_006_seed_1500106
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500107,7,0,0.2667,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_007_seed_1500107
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500108,8,0,0.2787,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_008_seed_1500108
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500109,9,0,0.2552,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_009_seed_1500109
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500110,10,0,0.2374,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_010_seed_1500110
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500111,11,0,0.2432,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_011_seed_1500111
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500112,12,0,0.2445,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_012_seed_1500112
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500113,13,0,0.299,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_013_seed_1500113
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500114,14,0,0.239,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_014_seed_1500114
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500115,15,0,0.2444,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_015_seed_1500115
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500116,16,0,0.2454,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_016_seed_1500116
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500117,17,0,0.2384,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_017_seed_1500117
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500118,18,0,0.246,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_018_seed_1500118
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500119,19,0,0.2519,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_019_seed_1500119
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500200,0,0,0.256,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_000_seed_1500200
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500201,1,0,0.2535,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_001_seed_1500201
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500202,2,0,0.2578,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_002_seed_1500202
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500203,3,0,0.2609,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_003_seed_1500203
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500204,4,0,0.2528,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_004_seed_1500204
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500205,5,0,0.264,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_005_seed_1500205
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500206,6,0,0.2621,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_006_seed_1500206
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500207,7,0,0.2566,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_007_seed_1500207
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500208,8,0,0.2441,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_008_seed_1500208
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500209,9,0,0.2455,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_009_seed_1500209
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500210,10,0,0.2466,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_010_seed_1500210
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500211,11,0,0.2453,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_011_seed_1500211
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500212,12,0,0.2453,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_012_seed_1500212
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500213,13,0,0.2472,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_013_seed_1500213
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500214,14,0,0.2417,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_014_seed_1500214
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500215,15,0,0.2398,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_015_seed_1500215
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500216,16,0,0.252,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_016_seed_1500216
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500217,17,0,0.255,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_017_seed_1500217
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500218,18,0,0.2521,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_018_seed_1500218
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.1,2,3000,1500219,19,0,0.2413,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p10000000000000001/steps_3000/realization_019_seed_1500219
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500300,0,0,0.2436,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_000_seed_1500300
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500301,1,0,0.2527,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_001_seed_1500301
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500302,2,0,0.2379,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_002_seed_1500302
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500303,3,0,0.2471,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_003_seed_1500303
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500304,4,0,0.2957,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_004_seed_1500304
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500305,5,0,0.2497,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_005_seed_1500305
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500306,6,0,0.251,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_006_seed_1500306
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500307,7,0,0.2471,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_007_seed_1500307
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500308,8,0,0.2469,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_008_seed_1500308
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500309,9,0,0.2436,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_009_seed_1500309
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500310,10,0,0.2359,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_010_seed_1500310
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500311,11,0,0.2822,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_011_seed_1500311
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500312,12,0,0.2851,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_012_seed_1500312
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500313,13,0,0.2752,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_013_seed_1500313
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500314,14,0,0.2887,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_014_seed_1500314
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500315,15,0,0.2941,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_015_seed_1500315
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500316,16,0,0.2452,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_016_seed_1500316
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500317,17,0,0.264,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_017_seed_1500317
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500318,18,0,0.2764,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_018_seed_1500318
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.15,3,3000,1500319,19,0,0.2671,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p14999999999999999/steps_3000/realization_019_seed_1500319
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500400,0,0,0.2609,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_000_seed_1500400
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500401,1,0,0.2383,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_001_seed_1500401
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500402,2,0,0.2447,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_002_seed_1500402
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500403,3,0,0.238,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_003_seed_1500403
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500404,4,0,0.2569,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_004_seed_1500404
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500405,5,0,0.2378,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_005_seed_1500405
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500406,6,0,0.264,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_006_seed_1500406
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500407,7,0,0.2505,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_007_seed_1500407
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500408,8,0,0.2409,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_008_seed_1500408
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500409,9,0,0.2584,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_009_seed_1500409
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500410,10,0,0.2471,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_010_seed_1500410
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500411,11,0,0.2572,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_011_seed_1500411
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500412,12,0,0.2651,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_012_seed_1500412
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500413,13,0,0.258,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_013_seed_1500413
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500414,14,0,0.2556,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_014_seed_1500414
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500415,15,0,0.2502,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_015_seed_1500415
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500416,16,0,0.2441,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_016_seed_1500416
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500417,17,0,0.2387,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_017_seed_1500417
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500418,18,0,0.2415,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_018_seed_1500418
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.2,4,3000,1500419,19,0,0.2415,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p20000000000000001/steps_3000/realization_019_seed_1500419
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500500,0,0,0.241,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_000_seed_1500500
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500501,1,0,0.2404,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_001_seed_1500501
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500502,2,0,0.2524,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_002_seed_1500502
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500503,3,0,0.2414,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_003_seed_1500503
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500504,4,0,0.2489,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_004_seed_1500504
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500505,5,0,0.2432,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_005_seed_1500505
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500506,6,0,0.2452,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_006_seed_1500506
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500507,7,0,0.2407,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_007_seed_1500507
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500508,8,0,0.2463,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_008_seed_1500508
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500509,9,0,0.2486,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_009_seed_1500509
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500510,10,0,0.2579,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_010_seed_1500510
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500511,11,0,0.2547,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_011_seed_1500511
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500512,12,0,0.2639,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_012_seed_1500512
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500513,13,0,0.2616,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_013_seed_1500513
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500514,14,0,0.267,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_014_seed_1500514
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.3,5,3000,1500515,15,0,0.2588,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p29999999999999999/steps_3000/realization_015_seed_1500515
