model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path,source_run
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500805,5,0,0.2554,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_005_seed_1500805,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500806,6,0,0.2498,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_006_seed_1500806,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500807,7,0,0.2363,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_007_seed_1500807,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500808,8,0,0.2473,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_008_seed_1500808,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500809,9,0,0.2302,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_009_seed_1500809,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500810,10,0,0.2957,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_010_seed_1500810,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500811,11,0,0.2591,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_011_seed_1500811,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500812,12,0,0.2638,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_012_seed_1500812,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500813,13,0,0.256,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_013_seed_1500813,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500814,14,0,0.2631,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_014_seed_1500814,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500815,15,0,0.2572,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_015_seed_1500815,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500816,16,0,0.2453,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_016_seed_1500816,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500817,17,0,0.2425,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_017_seed_1500817,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500818,18,0,0.258,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_018_seed_1500818,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,1.0,8,3000,1500819,19,0,0.2336,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_1/steps_3000/realization_019_seed_1500819,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500900,0,0,0.2974,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_000_seed_1500900,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500901,1,0,0.2687,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_001_seed_1500901,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500902,2,0,0.2623,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_002_seed_1500902,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500903,3,0,0.2608,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_003_seed_1500903,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500904,4,0,0.2475,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_004_seed_1500904,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500905,5,0,0.2586,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_005_seed_1500905,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500906,6,0,0.2486,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_006_seed_1500906,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500907,7,0,0.2446,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_007_seed_1500907,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500908,8,0,0.2445,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_008_seed_1500908,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500909,9,0,0.2397,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_009_seed_1500909,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500910,10,0,0.2742,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_010_seed_1500910,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500911,11,0,0.2735,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_011_seed_1500911,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500912,12,0,0.2547,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_012_seed_1500912,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500913,13,0,0.2723,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_013_seed_1500913,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500914,14,0,0.26,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_014_seed_1500914,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500915,15,0,0.2598,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_015_seed_1500915,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500916,16,0,0.2526,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_016_seed_1500916,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500917,17,0,0.2534,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_017_seed_1500917,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500918,18,0,0.2508,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_018_seed_1500918,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,2.0,9,3000,1500919,19,0,0.2203,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_2/steps_3000/realization_019_seed_1500919,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501000,0,0,0.2822,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_000_seed_1501000,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501001,1,0,0.2804,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_001_seed_1501001,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501002,2,0,0.2765,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_002_seed_1501002,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501003,3,0,0.2678,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_003_seed_1501003,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501004,4,0,0.2854,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_004_seed_1501004,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501005,5,0,0.2705,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_005_seed_1501005,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501006,6,0,0.2847,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_006_seed_1501006,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501007,7,0,0.2652,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_007_seed_1501007,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501008,8,0,0.2679,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_008_seed_1501008,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501009,9,0,0.2681,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_009_seed_1501009,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501010,10,0,0.2642,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_010_seed_1501010,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501011,11,0,0.2694,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_011_seed_1501011,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501012,12,0,0.2569,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_012_seed_1501012,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501013,13,0,0.2601,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_013_seed_1501013,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501014,14,0,0.2618,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_014_seed_1501014,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501015,15,0,0.2618,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_015_seed_1501015,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501016,16,0,0.2535,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_016_seed_1501016,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501017,17,0,0.2401,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_017_seed_1501017,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501018,18,0,0.2398,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_018_seed_1501018,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,3.0,10,3000,1501019,19,0,0.2398,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_3/steps_3000/realization_019_seed_1501019,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501100,0,0,0.2526,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_000_seed_1501100,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501101,1,0,0.2451,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_001_seed_1501101,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501102,2,0,0.26,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_002_seed_1501102,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501103,3,0,0.2289,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_003_seed_1501103,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501104,4,0,0.2517,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_004_seed_1501104,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501105,5,0,0.2457,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_005_seed_1501105,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501106,6,0,0.2538,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_006_seed_1501106,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501107,7,0,0.2556,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_007_seed_1501107,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501108,8,0,0.2456,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_008_seed_1501108,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501109,9,0,0.2542,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_009_seed_1501109,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501110,10,0,0.2961,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_010_seed_1501110,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501111,11,0,0.2762,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_011_seed_1501111,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501112,12,0,0.2746,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_012_seed_1501112,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501113,13,0,0.2964,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_013_seed_1501113,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501114,14,0,0.2713,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_014_seed_1501114,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501115,15,0,0.2608,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_015_seed_1501115,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501116,16,0,0.27,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_016_seed_1501116,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501117,17,0,0.2552,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_017_seed_1501117,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501118,18,0,0.278,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_018_seed_1501118,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,4.0,11,3000,1501119,19,0,0.2542,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_4/steps_3000/realization_019_seed_1501119,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501200,0,0,0.2569,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_000_seed_1501200,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501201,1,0,0.259,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_001_seed_1501201,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501202,2,0,0.2618,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_002_seed_1501202,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501203,3,0,0.2636,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_003_seed_1501203,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501204,4,0,0.2371,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_004_seed_1501204,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501205,5,0,0.2512,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_005_seed_1501205,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501206,6,0,0.2482,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_006_seed_1501206,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501207,7,0,0.2302,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_007_seed_1501207,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501208,8,0,0.2324,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_008_seed_1501208,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501209,9,0,0.2228,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_009_seed_1501209,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501210,10,0,0.2391,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_010_seed_1501210,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501211,11,0,0.246,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_011_seed_1501211,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501212,12,0,0.2602,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_012_seed_1501212,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501213,13,0,0.2478,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_013_seed_1501213,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501214,14,0,0.2524,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_014_seed_1501214,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501215,15,0,0.2625,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_015_seed_1501215,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501216,16,0,0.2438,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_016_seed_1501216,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501217,17,0,0.2573,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_017_seed_1501217,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501218,18,0,0.2636,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_018_seed_1501218,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501219,19,0,0.2601,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_019_seed_1501219,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501300,0,0,0.261,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_000_seed_1501300,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501301,1,0,0.251,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_001_seed_1501301,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501302,2,0,0.2583,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_002_seed_1501302,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501303,3,0,0.2495,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_003_seed_1501303,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501304,4,0,0.2404,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_004_seed_1501304,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501305,5,0,0.2397,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_005_seed_1501305,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501306,6,0,0.2434,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_006_seed_1501306,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501307,7,0,0.2563,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_007_seed_1501307,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501308,8,0,0.2534,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_008_seed_1501308,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501309,9,0,0.328,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_009_seed_1501309,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501310,10,0,0.2522,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_010_seed_1501310,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501311,11,0,0.2467,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_011_seed_1501311,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501312,12,0,0.2518,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_012_seed_1501312,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501313,13,0,0.244,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_013_seed_1501313,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501314,14,0,0.2512,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_014_seed_1501314,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501315,15,0,0.2398,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_015_seed_1501315,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501316,16,0,0.2519,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_016_seed_1501316,final_voter_lowrho_grid_v1
