model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_2,1.0,390,20,0.17760913381357907,0.07258478448803828,0.016230451224742586,0.97675,0.038738708032147906,0.008662238452039983
voter,rho_2,1.0,400,20,0.17907211241539772,0.09387971149614077,0.020992141661343923,0.9795,0.03142053468672995,0.007025845144891823
voter,rho_2,1.0,410,20,0.21539123505940486,0.08096012779614448,0.018103234921924928,0.98275,0.02993639089803579,0.0066939805049014
voter,rho_2,1.0,420,20,0.1984312129305274,0.07972385967767258,0.017826796966793033,0.986,0.02672077843177477,0.005974947698515861
voter,rho_2,1.0,430,20,0.19552427797114103,0.09600257475728415,0.02146682831722927,0.98575,0.022320114247019428,0.004990929272189697
voter,rho_2,1.0,440,20,0.17638531480923542,0.10594815287096926,0.023690727191002677,0.98675,0.01963892817849284,0.004391397841234611
voter,rho_2,1.0,450,20,0.2168941485204182,0.1065349965151717,0.023821949419062714,0.99325,0.010280442597476054,0.0022987768486740965
voter,rho_2,1.0,460,20,0.20243917931073901,0.09321852914973057,0.020844296794134323,0.977,0.05642251323718219,0.012616457505972109
voter,rho_2,1.0,470,20,0.18960144330940779,0.12320836718286786,0.027550228441764676,0.952,0.09655827256118452,0.021591086123676127
voter,rho_2,1.0,480,20,0.16697609307717368,0.08275925517694799,0.018505532034290707,0.96,0.07444796840747234,0.01664707181458649
voter,rho_2,1.0,490,20,0.19565371556118621,0.08548173474146938,0.019114296971653094,0.9685,0.07773512719485316,0.01738210286472842
voter,rho_2,1.0,500,20,0.20623022463520752,0.10921190553925257,0.024420524473805456,0.9789999999999999,0.058919436521406084,0.013174786525784774
voter,rho_2,1.0,510,20,0.24009388766246803,0.08398690058220347,0.018780041892132362,0.9647500000000001,0.07890619430691104,0.017643961431605997
voter,rho_2,1.0,520,20,0.2196531955990026,0.1026616883525361,0.02295585138411691,0.9722500000000001,0.056755506340794806,0.012690917027543753
voter,rho_2,1.0,530,20,0.1859482358362712,0.09113412079973288,0.02037820891778802,0.97075,0.05977614490747961,0.013366352344600228
voter,rho_2,1.0,540,20,0.1739709399304924,0.08053421086067712,0.01800799699987759,0.9637499999999999,0.06824358944252566,0.015259730502207434
