model,rho_label,eta,t,va_mean,va_stdev
vicsek,rho_4,1,375,0.95236208929598,0.0012218140749313505
vicsek,rho_4,1,400,0.9535428032606553,0.003097918060878393
vicsek,rho_4,1,425,0.9466170865037126,0.00539539560326262
vicsek,rho_4,1,450,0.946076639230789,0.0065415551282473105
vicsek,rho_4,1,475,0.9513806054211226,0.0009083840472146965
vicsek,rho_4,1,500,0.9517308181933325,0.0008874795801417265
vicsek,rho_4,1,525,0.9473525657295422,0.007361125713729648
vicsek,rho_4,1,550,0.9435663856918602,0.0010983156078262304
vicsek,rho_4,1,575,0.9469792298819075,0.0029467693457831115
vicsek,rho_4,1,600,0.9432395959730009,0.0015447908461967185
vicsek,rho_4,2,0,0.04637361513309615,0.021162274164163688
vicsek,rho_4,2,25,0.2959079559525057,0.1080254664670721
vicsek,rho_4,2,50,0.3719459437687851,0.15511604204711535
vicsek,rho_4,2,75,0.40779195347382813,0.2115728550373454
vicsek,rho_4,2,100,0.6117273568274098,0.1513234439275461
vicsek,rho_4,2,125,0.732666835299403,0.05916147098557954
vicsek,rho_4,2,150,0.7744347297810273,0.04054825537005402
vicsek,rho_4,2,175,0.8047242027788375,0.024640174166592754
vicsek,rho_4,2,200,0.7960375254275632,0.03415178386859858
vicsek,rho_4,2,225,0.7892435365161217,0.041714760440054045
vicsek,rho_4,2,250,0.8043002743832851,0.019304320665428826
vicsek,rho_4,2,275,0.7964182850983369,0.028665661160800635
vicsek,rho_4,2,300,0.806426502304496,0.0166307537242399
vicsek,rho_4,2,325,0.8175854808786194,0.011395075426875437
vicsek,rho_4,2,350,0.8065079988881286,0.01768356415653313
vicsek,rho_4,2,375,0.8025402144604769,0.005863913378490591
vicsek,rho_4,2,400,0.8153706724114759,0.018155809605201096
vicsek,rho_4,2,425,0.7885438381064379,0.00995886291606583
vicsek,rho_4,2,450,0.7889668785753328,0.018673358046116712
vicsek,rho_4,2,475,0.7908349424748714,0.010716402320918474
vicsek,rho_4,2,500,0.796867430470879,0.003560815529256969
vicsek,rho_4,2,525,0.7807542247087483,0.021634820877741504
vicsek,rho_4,2,550,0.7936931424325335,0.026756339904715605
vicsek,rho_4,2,575,0.7759035314935049,0.04992968200289319
vicsek,rho_4,2,600,0.7897701443807107,0.018000392240274186
vicsek,rho_4,3,0,0.04625518218505969,0.007256873580078605
vicsek,rho_4,3,25,0.2856441280330364,0.09513496113030318
vicsek,rho_4,3,50,0.4473252707309989,0.10864606816609003
vicsek,rho_4,3,75,0.43694152596998176,0.11822258708172956
vicsek,rho_4,3,100,0.5653887261191782,0.02550905190782187
vicsek,rho_4,3,125,0.5758014998423673,0.03517285530177743
vicsek,rho_4,3,150,0.5772474709750604,0.010809463274507183
vicsek,rho_4,3,175,0.5709224415603343,0.025550040243720446
vicsek,rho_4,3,200,0.5697273616945924,0.038018757582521455
vicsek,rho_4,3,225,0.5270599611305669,0.07871207728689195
vicsek,rho_4,3,250,0.6055535959477921,0.014501452357790377
vicsek,rho_4,3,275,0.5327214019749618,0.06608688176604643
vicsek,rho_4,3,300,0.5336031239915512,0.044769257628199347
vicsek,rho_4,3,325,0.5465155015795847,0.038683019343273915
vicsek,rho_4,3,350,0.4964180225415829,0.06506167541047339
vicsek,rho_4,3,375,0.511690688516433,0.013972742709467573
vicsek,rho_4,3,400,0.5203074682262637,0.05030834705168665
vicsek,rho_4,3,425,0.5315183940551015,0.04879642257967003
vicsek,rho_4,3,450,0.4794981279770403,0.12175324653100406
vicsek,rho_4,3,475,0.5275210759212424,0.04811521652377441
vicsek,rho_4,3,500,0.5404579555296802,0.02152689665753449
vicsek,rho_4,3,525,0.5659255581690685,0.052109912685887175
vicsek,rho_4,3,550,0.58632960402414,0.02443112226548822
vicsek,rho_4,3,575,0.5626129980475291,0.04633857805802586
vicsek,rho_4,3,600,0.6174285966544911,0.014472885697383905
vicsek,rho_4,4,0,0.04492412245106076,0.0048991840705766
vicsek,rho_4,4,25,0.17022376181127055,0.04663485524714449
vicsek,rho_4,4,50,0.09845597324558426,0.06021651664306484
vicsek,rho_4,4,75,0.17516152698993417,0.0747601561379129
vicsek,rho_4,4,100,0.17154550579096775,0.09590127373542812
vicsek,rho_4,4,125,0.13709852815253462,0.04597633593222856
vicsek,rho_4,4,150,0.24320816616426733,0.07026553120807777
vicsek,rho_4,4,175,0.2533058249290707,0.06153112307433811
