model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100400,0,0,0.1928
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100401,1,0,0.2023
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100402,2,0,0.1751
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100403,3,0,0.2029
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100404,4,0,0.2103
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100405,5,0,0.2062
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100406,6,0,0.1927
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100407,7,0,0.201
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100408,8,0,0.1789
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100409,9,0,0.1781
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100410,10,0,0.1719
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100411,11,0,0.1905
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100412,12,0,0.194
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100413,13,0,0.1907
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100414,14,0,0.2048
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100415,15,0,0.2022
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100416,16,0,0.2031
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100417,17,0,0.1871
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100418,18,0,0.1915
vicsek,0.3183098861837907,rho_1_over_pi,32,1.6,4,3000,2100419,19,0,0.2015
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100500,0,0,0.1815
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100501,1,0,0.1895
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100502,2,0,0.2084
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100503,3,0,0.2078
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100504,4,0,0.1906
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100505,5,0,0.1927
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100506,6,0,0.1946
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100507,7,0,0.1811
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100508,8,0,0.1919
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100509,9,0,0.1981
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100510,10,0,0.202
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100511,11,0,0.1959
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100512,12,0,0.2054
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100513,13,0,0.1871
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100514,14,0,0.1853
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100515,15,0,0.1848
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100516,16,0,0.1949
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100517,17,0,0.2098
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100518,18,0,0.2075
vicsek,0.3183098861837907,rho_1_over_pi,32,1.8,5,3000,2100519,19,0,0.2036
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100600,0,0,0.2033
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100601,1,0,0.1908
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100602,2,0,0.1985
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100603,3,0,0.1924
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100604,4,0,0.1994
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100605,5,0,0.1883
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100606,6,0,0.1856
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100607,7,0,0.1766
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100608,8,0,0.2032
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100609,9,0,0.1854
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100610,10,0,0.1743
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100611,11,0,0.1942
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100612,12,0,0.1844
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100613,13,0,0.1926
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100614,14,0,0.2023
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100615,15,0,0.1909
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100616,16,0,0.2107
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100617,17,0,0.1984
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100618,18,0,0.1875
vicsek,0.3183098861837907,rho_1_over_pi,32,2.2,6,3000,2100619,19,0,0.1968
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100700,0,0,0.1962
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100701,1,0,0.1908
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100702,2,0,0.2099
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100703,3,0,0.1944
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100704,4,0,0.1827
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100705,5,0,0.195
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100706,6,0,0.1893
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100707,7,0,0.2109
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100708,8,0,0.1957
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100709,9,0,0.1892
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100710,10,0,0.1921
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100711,11,0,0.1956
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100712,12,0,0.1895
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100713,13,0,0.2023
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100714,14,0,0.1794
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100715,15,0,0.2005
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100716,16,0,0.2183
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100717,17,0,0.1949
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100718,18,0,0.1867
vicsek,0.3183098861837907,rho_1_over_pi,32,2.4,7,3000,2100719,19,0,0.1865
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100800,0,0,0.1816
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100801,1,0,0.1908
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100802,2,0,0.1912
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100803,3,0,0.1865
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100804,4,0,0.184
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100805,5,0,0.1966
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100806,6,0,0.186
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100807,7,0,0.1919
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100808,8,0,0.1892
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100809,9,0,0.1843
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100810,10,0,0.1933
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100811,11,0,0.1899
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100812,12,0,0.1803
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100813,13,0,0.1882
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100814,14,0,0.1863
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100815,15,0,0.1969
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100816,16,0,0.1888
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100817,17,0,0.2002
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100818,18,0,0.1907
vicsek,0.3183098861837907,rho_1_over_pi,32,2.6,8,3000,2100819,19,0,0.1954
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100900,0,0,0.1734
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100901,1,0,0.1837
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100902,2,0,0.1814
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100903,3,0,0.1839
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100904,4,0,0.19
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100905,5,0,0.1842
vicsek,0.3183098861837907,rho_1_over_pi,32,2.8,9,3000,2100906,6,0,0.1874
