model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250405,5,3000,0.13397154847681025,0.125,1500,0.9938733534704973,0.0037146299978329735,0.9410601265822784,0.11908122206748038,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250406,6,3000,0.13175374693671163,0.125,1500,0.9895375843760881,0.008178844483309708,0.7207278481012658,0.1701396200392338,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250407,7,3000,0.07824842494088664,0.09375,1500,0.9825578590119883,0.014561720815785134,0.7408602598267822,0.15820233673506054,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250408,8,3000,0.04465611674200823,0.1875,1500,0.9860764717160267,0.012684678379078227,0.7458777481678881,0.18053469918398762,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250409,9,3000,0.19539858346098193,0.125,1500,0.9867451871775936,0.01631952630447056,0.8950699533644237,0.1290132780091364,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250410,10,3000,0.08673673581275557,0.21875,1500,0.979749877598893,0.029351798347424202,0.8043387741505663,0.23099787061373006,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250411,11,3000,0.18966886157009058,0.21875,1500,0.9829283880264091,0.02724776953652566,0.878539307128581,0.08188009253913187,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250412,12,3000,0.06713450416961411,0.25,1500,0.977537682744137,0.021281137434931215,0.5133036309127248,0.08120277157667215,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250413,13,3000,0.18241121029381094,0.21875,1500,0.9915304399099737,0.010902559338237042,0.9541763824117255,0.06221595476097577,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250414,14,3000,0.29349888568227056,0.1875,1500,0.9843371403179506,0.01252041309115456,0.8616963690872752,0.1424035718312366,vicsek_lowrho_cluster_study_1
