model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr,source_run
vicsek,rho_4,2,2700,20,0.7999130050395056,0.03319796848406981,0.007423291424527574,0.9881249999999999,0.026313910294747153,0.005883969217288616,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,2,2750,20,0.796605591540855,0.02454801754785467,0.005489103594986074,0.997875,0.003089801773577061,0.0006909006802717721,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,2,2800,20,0.8019144887644141,0.03172694213083749,0.007094359932275465,0.997625,0.0033048260166005615,0.0007389815626928704,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,2,2850,20,0.800441006470977,0.022341240108155396,0.004995653158348021,0.9935,0.013541602563950842,0.0030279943857279526,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,2,2900,20,0.7884813053426768,0.04365144892062535,0.00976076071028781,0.99725,0.004100304866714173,0.0009168560410446104,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,2,2950,20,0.796348647492098,0.03347098203288862,0.007484339109921305,0.9967499999999999,0.00622996789718856,0.001393063171575504,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,2,3000,20,0.8032630938424088,0.021159645839090167,0.004731440647602619,0.998625,0.00267803566070356,0.0005988269783501723,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,0,20,0.04777958321884608,0.02354505378550936,0.005264834079828768,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,50,20,0.3665640239214317,0.1719021838122748,0.03843849684849104,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,100,20,0.4979125676619196,0.12433839836911403,0.027802911096678797,0.998625,0.003911121961790494,0.0008745534574855879,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,150,20,0.5249731269420959,0.09582985947490123,0.021428208006013146,0.999875,0.0005448623679425726,0.00012183492931010944,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,200,20,0.5457372870890784,0.09703377304422107,0.021697411264016503,0.99875,0.002680951323690894,0.0005994789404140882,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,250,20,0.5454957218883637,0.0598167853447965,0.013375439822647817,0.9981249999999999,0.004021426985536352,0.0008992184106211347,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,300,20,0.5357397195223725,0.05832456213153088,0.013041768568401307,0.998875,0.0020116846174288707,0.0004498263553861613,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,350,20,0.5429312958030598,0.053908609191608864,0.01205433147249074,0.99825,0.002749999999999993,0.0006149186938124405,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,400,20,0.5571234804718819,0.0508203574579124,0.011363777391673052,0.997625,0.0033980693047670407,0.0007598313957714553,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,450,20,0.5324625569032027,0.06684744047204702,0.014947542101736776,0.998375,0.0030898017735770528,0.0006909006802717703,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,500,20,0.5268115706143092,0.08004314576787788,0.017898191506989954,0.9984999999999999,0.00242383992870816,0.000541987084716969,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,550,20,0.5566389007131568,0.03487959450492804,0.007799314434064721,0.998,0.0032210246816812686,0.0007202430145443938,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,600,20,0.5690973167533683,0.04401027361176205,0.009840996350426514,0.9957499999999999,0.006229967897188561,0.0013930631715755042,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,650,20,0.5536887329784401,0.06741152862398571,0.015073676047040489,0.9971249999999999,0.0055494932201057764,0.0012409044080830718,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,700,20,0.5480497729659655,0.07360052028172615,0.016457576652929164,0.9963750000000001,0.007266145814666804,0.0016247595976020563,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,750,20,0.5563200177143817,0.05808537140714045,0.012988283896468866,0.996875,0.0036975498644372497,0.0008267972847076822,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,800,20,0.5467512886337335,0.051507292795980424,0.011517380802879743,0.9950000000000001,0.009219544457292886,0.0020615528128088297,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,850,20,0.5599446622950517,0.06348516369904866,0.01419571415937748,0.997625,0.0029020466915609723,0.0006489173676208699,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,900,20,0.5756809075244745,0.0400635531687825,0.008958482830557477,0.995125,0.006347981962797306,0.0014194519188757318,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,950,20,0.5711777849820017,0.06558402223660528,0.01466503319589072,0.99475,0.006368869601428498,0.0014241225368626113,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1000,20,0.5382844592921698,0.08996912974062286,0.020117708997653073,0.99375,0.010170422803404005,0.0022741756748325334,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1050,20,0.5470068134141604,0.07780907713885685,0.017398638574900874,0.995125,0.006147916313678957,0.0013747158797366066,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1100,20,0.5528611812595078,0.07445284684052388,0.016648162665379183,0.993,0.010682930309610763,0.0023887758371182537,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1150,20,0.5466768777213707,0.06023934155431564,0.01346992626352776,0.992,0.010565273304557721,0.0023624669309854902,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1200,20,0.5559617464196507,0.07931106787504483,0.01773449391367,0.993125,0.011507470399701234,0.0025731486062798635,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1250,20,0.5533426585153074,0.06745311936913762,0.015082976020379942,0.994375,0.009416574483324601,0.0021056100659903767,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1300,20,0.5512263074291223,0.07494755552184121,0.016758782889427667,0.993625,0.008925910317721105,0.0019958942231491136,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1350,20,0.5509424789860659,0.07023778552189924,0.015705646301601723,0.9938750000000001,0.00796378521809823,0.001780756510587563,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1400,20,0.5565120902101255,0.08186674677759212,0.018305961089145784,0.993625,0.006045401144671873,0.001351792791074135,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1450,20,0.5674817347546128,0.05457941569545241,0.012204328366725054,0.993625,0.008346968012398282,0.0018664387881738864,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1500,20,0.5407684938518207,0.08510065102790951,0.0190290840627893,0.994,0.010440306508910556,0.0023345235059857514,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1550,20,0.5673388437810778,0.08712734890324815,0.01948226748470046,0.9925,0.009842509842514759,0.002200852107707375,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1600,20,0.5326916739225355,0.07673119639194899,0.01715761711272845,0.99275,0.012270391191808035,0.0027437428815397426,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1650,20,0.5447087129914964,0.1120758011149564,0.02506091099257892,0.992625,0.01184469818104287,0.0026485550305779967,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1700,20,0.5463603146752727,0.1074241136300763,0.024020762049951228,0.99475,0.007110731326663944,0.001590007861615784,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1750,20,0.5607680520256418,0.08556993361895263,0.019134018840212264,0.991375,0.010967993207510667,0.0024525178388749807,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1800,20,0.5657018681960231,0.05576147683290661,0.012468645272415885,0.9938750000000001,0.01067927314942362,0.0023879580712399483,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1850,20,0.562846216186767,0.061942732705812464,0.013850816104229615,0.9894999999999999,0.016650825805346717,0.003723237838226294,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1900,20,0.5699496780085308,0.051150750986567274,0.011437655630612885,0.99275,0.008835298523536152,0.001975632810013036,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,1950,20,0.5677339251438941,0.050494133509198125,0.0112908314991517,0.9880000000000001,0.028379129655435174,0.006345766305183323,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2000,20,0.5473442324636971,0.06473408493459654,0.014474981437500287,0.9952500000000001,0.007241374178980123,0.0016192204914711283,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2050,20,0.5540966487506045,0.0992280358032415,0.02218806333298309,0.9942500000000001,0.008257572282456882,0.001846449295269168,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2100,20,0.5870549466573037,0.05261997071010154,0.011766183148183493,0.990625,0.024531548565062095,0.005485421018481627,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2150,20,0.5567238439603582,0.0817109293383288,0.01827111925051851,0.988875,0.024373076847209924,0.005449985665118764,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2200,20,0.5502601430731147,0.07539485619162399,0.016858802359829214,0.9928750000000001,0.009462921060645071,0.002115973475731679,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2250,20,0.5250371093612567,0.09246831086350904,0.02067654288553885,0.99475,0.006932712311931033,0.0015502015997927515,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2300,20,0.5204495928626577,0.10615773904822655,0.02373759208495184,0.99225,0.006841966091702005,0.0015299101280794242,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2350,20,0.5498945410017444,0.07321964095630655,0.016372409446642915,0.9945,0.006828250141873825,0.0015268431484602456,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2400,20,0.5518221648626364,0.08352984355744549,0.018677840834437097,0.99375,0.007352720584926366,0.0016441183047457369,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2450,20,0.5700076410853712,0.04953047657068416,0.011075351257001044,0.99475,0.0074540257579377815,0.0016667708300783272,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2500,20,0.5785023595163526,0.059752210966672756,0.01336100055273887,0.993,0.008895223437328605,0.00198903242809161,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2550,20,0.5943029730915611,0.04095179701818553,0.009157100193343603,0.99275,0.0110933538661669,0.0024805493343209293,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2600,20,0.5795639898626541,0.03967470584740845,0.008871533926211369,0.9942500000000001,0.008947765084086652,0.0020007810974716875,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2650,20,0.5595424327535397,0.06606662634751942,0.014772946755713206,0.988875,0.017129561436300705,0.003830286379632731,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2700,20,0.5828632327504771,0.039729698846473635,0.008883830734631002,0.993375,0.009561478703631578,0.0021380116346736773,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2750,20,0.5726300204091797,0.04591470212858622,0.010266839512617308,0.991625,0.01019420791430115,0.0022794941873143723,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2800,20,0.5792715597778175,0.04219933015958044,0.00943605708417789,0.9891249999999999,0.0159936510841021,0.0035762891032465505,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2850,20,0.5466152501139357,0.10055805275583556,0.022485464164705836,0.9880000000000001,0.016405029716522922,0.003668276161904936,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2900,20,0.562019103543577,0.10380288419237982,0.023211030531469962,0.9858750000000001,0.024190326062291944,0.005409121347316959,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,2950,20,0.5624119179785594,0.10273667712804424,0.022972619384075476,0.987125,0.012431688340688099,0.0027798100204870155,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,3,3000,20,0.550337468566192,0.09192061063595408,0.02055407339152835,0.98675,0.01052081270625042,0.0023525252389719467,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,0,20,0.03931569367625458,0.022269269228625828,0.004979559980445166,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,50,20,0.16230245308320315,0.06287449092119828,0.014059163575049272,0.999875,0.0005448623679425726,0.00012183492931010944,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,100,20,0.20082036646592813,0.0745631567833103,0.016672828718445637,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,150,20,0.16789261079897205,0.08850836386390326,0.01979107181769736,0.99975,0.000749999999999984,0.00016770509831248064,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,200,20,0.21696205431356877,0.0851497471847261,0.01904006229719689,0.999375,0.0017455300054711024,0.00039031237489989647,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,250,20,0.24055170600529635,0.05805241580042881,0.012980914798784167,0.999625,0.0008926785535678372,0.00019960899278338715,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,300,20,0.2223728788022088,0.09297870067612903,0.020790669517143014,0.999,0.0022912878474779146,0.0005123475382979787,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,350,20,0.21937199422353135,0.06332764506274043,0.014160491921526653,0.9971249999999999,0.0057703444437918845,0.0012902882429906867,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,400,20,0.2415021818708659,0.08164822728435772,0.01825709864501769,0.99475,0.008940777371123827,0.001999218597352474,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,450,20,0.25037897516082497,0.07104622202374015,0.015886418198962565,0.99725,0.00446514277487293,0.000998436277385791,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,500,20,0.21648110173364415,0.08043477684278832,0.01798576287755006,0.99725,0.004175823272122514,0.0009337424698491544,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,550,20,0.21796754949125435,0.090880235963637,0.02032143854259134,0.9984999999999999,0.0027838821814150047,0.0006224949798994352,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,600,20,0.22381612613254598,0.0970845663725722,0.021708768997516163,0.9984999999999999,0.003297726489568227,0.0007373940601876306,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,650,20,0.252565292518354,0.06359542174920671,0.014220368608899478,0.9977499999999999,0.003614208073700243,0.0008081614937622312,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,700,20,0.25384018158850835,0.08950265558506794,0.02001340220549631,0.993625,0.009793971359974464,0.002189998573058896,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,750,20,0.2392490911423067,0.0980004439854891,0.021913565457671404,0.9956250000000001,0.0049291860382825806,0.001102199505534273,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,800,20,0.24500443618084855,0.08319822482004204,0.01860368863049242,0.9945,0.00772981241687015,0.0017284386017443597,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,850,20,0.2538244371817868,0.09409063305870562,0.02103930515652547,0.998,0.0031224989991991913,0.0006982120021884453,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,900,20,0.24919887480240113,0.08456965454240017,0.018910349639048064,0.99325,0.010280442597476054,0.0022987768486740965,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,950,20,0.23462754277823578,0.07602289044485917,0.016999235088072433,0.9938750000000001,0.009064870379657943,0.0020269666376139485,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1000,20,0.24609350076471084,0.08669812944294022,0.01938629109564903,0.991375,0.012053915339009152,0.0026953374093051886,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1050,20,0.26652522188444816,0.08420214881500879,0.0188281728601913,0.99125,0.013193274801958768,0.002950105930301488,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1100,20,0.2810953748791706,0.0684759501998519,0.015311687947075917,0.994,0.006955213871621778,0.0015552331014995792,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1150,20,0.2369484177009543,0.08691266577030603,0.01943426287681234,0.9966250000000001,0.003559757716474529,0.000795986023746647,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1200,20,0.23498076647090782,0.07254603428224052,0.016221786415311995,0.989625,0.02239245129502352,0.0050071043278525785,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1250,20,0.22614495324840314,0.09130515318687743,0.02041645292218895,0.9958750000000001,0.003895109112720714,0.0008709728755822407,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1300,20,0.2636086522510842,0.05127316785396192,0.011465028874321586,0.993625,0.0067765680842149,0.0015152866890460034,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1350,20,0.27020703159837767,0.060994161454134145,0.013638709124204137,0.9970000000000001,0.004782781617427245,0.001069462481810371,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1400,20,0.24774725607152934,0.07962629224848632,0.017804980226387997,0.9955,0.005220153254455283,0.001167261752992877,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1450,20,0.23502986707823187,0.08426626728813184,0.018842510186642965,0.9962500000000001,0.0034910600109422305,0.0007806247497997987,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1500,20,0.24703441407219634,0.08504294985631067,0.01901618168858166,0.9952500000000001,0.0066567634778471685,0.0014884975646604183,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1550,20,0.24296969682568853,0.07712315619519262,0.017245261989178473,0.9961249999999999,0.004574043615882986,0.0010227872457163293,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1600,20,0.2568201762662779,0.0682759696984413,0.015266970947543056,0.992,0.011308182877898641,0.0025285865616980563,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1650,20,0.25053854371667217,0.09231765367431244,0.020642854913904583,0.994375,0.005638871784319981,0.0012608900626145008,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1700,20,0.2772381461519537,0.09416151566203095,0.021055154988471228,0.9949999999999999,0.005590169943749472,0.0012499999999999994,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1750,20,0.2778596556883012,0.0711977348310335,0.015920297492619542,0.98425,0.02710050737532418,0.006059857671595927,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1800,20,0.24362548313673144,0.07484013123142705,0.01673476208784759,0.994125,0.009092407546959173,0.002033124135413282,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1850,20,0.2715819163974921,0.07103363075258308,0.01588360270513953,0.9942500000000001,0.008663861725581737,0.0019372983766059392,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1900,20,0.2726555927054524,0.06180969146040315,0.01382106717737497,0.993625,0.012856783229097408,0.0028748641272241054,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,1950,20,0.2739760655727095,0.08289068964700734,0.018534921675254647,0.9884999999999999,0.01794784109579758,0.00401325927395677,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2000,20,0.2595118378960335,0.061609956015156314,0.013776404974066158,0.9904999999999999,0.012031209415515968,0.0026902602104629217,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2050,20,0.27631607333170327,0.08390238178232083,0.018761142913940935,0.99225,0.009839334327077235,0.0022001420408691848,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2100,20,0.24699256722629448,0.08506527434433858,0.01902117359586099,0.99,0.014979152178945259,0.003349440251743569,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2150,20,0.2414651961693969,0.09792283142284923,0.02189621076107433,0.994375,0.006931585316505883,0.0015499495959546549,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2200,20,0.2201301645769925,0.08097553791899152,0.01810668073014769,0.99275,0.01934715741394585,0.004326155914897195,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2250,20,0.24321102672334258,0.07760112590531965,0.017352139265481462,0.9953749999999999,0.006086614411969933,0.001361008357799468,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2300,20,0.23509669462006694,0.08043906385135491,0.01798672148180756,0.993625,0.007351657976266304,0.001643880698225999,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2350,20,0.21855621014388774,0.08152601941664273,0.018229772135058088,0.994,0.0067268120235368664,0.0015041608956491348,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2400,20,0.2514839516707771,0.07961260210347706,0.017801919016901747,0.995125,0.007436186858867918,0.00166278193098193,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2450,20,0.2542786173454508,0.07029527050280214,0.01571850033410014,0.991125,0.01261137879060019,0.002819990026578111,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2500,20,0.2557602924776693,0.08496152474389057,0.018997974479936973,0.991625,0.009659030748475754,0.0021598249350352457,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2550,20,0.2764565887845353,0.09246080036420518,0.020674863486840007,0.9955,0.005454356057317855,0.0012196310917650462,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2600,20,0.27797110477812337,0.07080497187489072,0.01583247302572164,0.99275,0.009646890690787368,0.0021571103356110457,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2650,20,0.249040973301574,0.0847568600393537,0.018952210060743036,0.9955,0.005787918451395108,0.0012942179105544774,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2700,20,0.2736486332555582,0.06952434368487587,0.015546115857044065,0.9932500000000001,0.009120718173477343,0.0020394545839513057,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2750,20,0.2528097288203584,0.09624716425977423,0.02152152019264434,0.97475,0.07375169489577851,0.016491380324278503,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2800,20,0.2363729169313154,0.09444581243329174,0.021118725679103514,0.990875,0.014796008752362921,0.003308488136596534,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2850,20,0.24886216170124187,0.07484334170069089,0.016735479970598953,0.9918750000000001,0.011802409711580095,0.002639099041339678,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2900,20,0.23705983404565326,0.08412845198180252,0.018811693747313733,0.99175,0.007870038119348596,0.0017597940220378063,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,2950,20,0.25017115477885765,0.10059182122435978,0.022493015023817457,0.992625,0.00845853858535859,0.0018913867267166713,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,4,3000,20,0.26398591272618377,0.08849082865242931,0.019787150825211805,0.9897500000000001,0.011508149286483905,0.0025733004099793714,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,0,20,0.04375876525095805,0.02070353292738583,0.004629450700003993,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,50,20,0.05076670462383224,0.02813302596545505,0.006290735847152415,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,100,20,0.050115816866556515,0.028176693627449154,0.006300500233216144,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,150,20,0.05601258909868782,0.03403593286219302,0.007610665955748257,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,200,20,0.06505754994930223,0.03364352048032929,0.007522919879642267,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,250,20,0.06865037849311816,0.03391728820239048,0.007584136203299677,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,300,20,0.05441965977012445,0.03148904948508847,0.0070411655195512565,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,350,20,0.0592911983687728,0.029559269946909734,0.006609653696655676,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,400,20,0.05165920584803331,0.026284596902155462,0.00587741454344,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,450,20,0.07282787807124742,0.03945023086784667,0.008821339794856567,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,500,20,0.04989302040074793,0.02740381794487258,0.006127679976776367,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,550,20,0.06255702615538296,0.02927005106844126,0.0065449823893925,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,600,20,0.06100973223809074,0.03413112035829693,0.00763195052693789,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,650,20,0.059111527618339654,0.03564880676950218,0.007971315525336154,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,700,20,0.07047482230550985,0.039613621796504794,0.008857875117195206,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,750,20,0.058383682403605384,0.04270443093001477,0.009549001049995759,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,800,20,0.07730938494802017,0.03168868521748181,0.007085805426388203,1.0,0.0,0.0,vicsek_eta0_6_deta0p5_steps3000_R20_v1
vicsek,rho_4,5,850,20,0.05896336910447516,0.03190488594067702,0.007134149377773114,0.99975,0.0010897247358851695,0.00024366985862022433,vicsek_eta0_6_deta0p5_steps3000_R20_v1
