model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,4.0,rho_4,400,0.05,0,3000,1130002,2,0,4.6895
vicsek,4.0,rho_4,400,0.05,0,3000,1130003,3,0,4.8719
vicsek,4.0,rho_4,400,0.05,0,3000,1130004,4,0,4.4912
vicsek,4.0,rho_4,400,0.05,0,3000,1130005,5,0,3.7547
vicsek,4.0,rho_4,400,0.05,0,3000,1130006,6,0,4.6438
vicsek,4.0,rho_4,400,0.05,0,3000,1130007,7,0,3.889
vicsek,4.0,rho_4,400,0.05,0,3000,1130008,8,0,3.9142
vicsek,4.0,rho_4,400,0.05,0,3000,1130009,9,0,4.5093
vicsek,4.0,rho_4,400,0.05,0,3000,1130010,10,0,4.9035
vicsek,4.0,rho_4,400,0.05,0,3000,1130011,11,0,4.6656
vicsek,4.0,rho_4,400,0.05,0,3000,1130012,12,0,4.712
vicsek,4.0,rho_4,400,0.05,0,3000,1130013,13,0,4.6787
vicsek,4.0,rho_4,400,0.05,0,3000,1130014,14,0,4.4012
vicsek,4.0,rho_4,400,0.05,0,3000,1130015,15,0,4.9675
vicsek,4.0,rho_4,400,0.05,0,3000,1130016,16,0,4.5631
vicsek,4.0,rho_4,400,0.05,0,3000,1130017,17,0,4.6578
vicsek,4.0,rho_4,400,0.05,0,3000,1130018,18,0,4.8492
vicsek,4.0,rho_4,400,0.05,0,3000,1130019,19,0,5.0258
vicsek,4.0,rho_4,400,0.1,1,3000,1130100,0,0,4.5609
vicsek,4.0,rho_4,400,0.1,1,3000,1130101,1,0,5.4688
vicsek,4.0,rho_4,400,0.1,1,3000,1130102,2,0,4.1833
vicsek,4.0,rho_4,400,0.1,1,3000,1130103,3,0,4.5185
vicsek,4.0,rho_4,400,0.1,1,3000,1130104,4,0,4.9057
vicsek,4.0,rho_4,400,0.1,1,3000,1130105,5,0,4.5829
vicsek,4.0,rho_4,400,0.1,1,3000,1130106,6,0,4.618
vicsek,4.0,rho_4,400,0.1,1,3000,1130107,7,0,4.4629
vicsek,4.0,rho_4,400,0.1,1,3000,1130108,8,0,4.3843
vicsek,4.0,rho_4,400,0.1,1,3000,1130109,9,0,4.3375
vicsek,4.0,rho_4,400,0.1,1,3000,1130110,10,0,4.7789
vicsek,4.0,rho_4,400,0.1,1,3000,1130111,11,0,5.6004
vicsek,4.0,rho_4,400,0.1,1,3000,1130112,12,0,4.3391
