model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev
vicsek,rho_4,4,400,2,1024017,17,3000,0.040343057389011935,1.0,2250,0.802830588653122,0.02354079067561657,0.9943275632490013,0.009209640019852415
vicsek,rho_4,4,400,2,1024018,18,3000,0.015518376077267904,1.0,2250,0.7768129216129364,0.056940509140750724,0.9930858854860186,0.005958937427750454
vicsek,rho_4,4,400,2,1024019,19,3000,0.05211846472971205,1.0,2250,0.8060700347692586,0.02321540931379166,0.9974600532623169,0.006358288424430091
vicsek,rho_4,4,400,2.5,1025000,0,3000,0.016083584815182468,1.0,2250,0.6555046942911537,0.11310233500846072,0.9834553928095873,0.01851766190628633
vicsek,rho_4,4,400,2.5,1025001,1,3000,0.022759283283630128,1.0,2250,0.6824632088466714,0.07959602404962786,0.9912450066577896,0.014017936900985439
vicsek,rho_4,4,400,2.5,1025002,2,3000,0.03469981308589294,1.0,2250,0.7175480047255566,0.023680376956313306,0.9937849533954727,0.004346052890863719
vicsek,rho_4,4,400,2.5,1025003,3,3000,0.017878891241396938,1.0,2250,0.7042353527597492,0.030190560600586336,0.9930026631158455,0.006399275370279953
vicsek,rho_4,4,400,2.5,1025004,4,3000,0.07313572473589668,1.0,2250,0.6854728727577364,0.04013008659905282,0.9891910785619175,0.016013365349255664
vicsek,rho_4,4,400,2.5,1025005,5,3000,0.013013008034059031,1.0,2250,0.6826418345947902,0.05905068426925986,0.9948002663115846,0.007393949729712098
vicsek,rho_4,4,400,2.5,1025006,6,3000,0.052728544235736995,1.0,2250,0.6551017197517889,0.09797982297713088,0.9930659121171771,0.009355708280529017
vicsek,rho_4,4,400,2.5,1025007,7,3000,0.03983803936692378,1.0,2250,0.6803395683212246,0.04976181604349576,0.9985685752330228,0.0016262732901473668
vicsek,rho_4,4,400,2.5,1025008,8,3000,0.012523404831412207,1.0,2250,0.6949542028046456,0.03833162153388386,0.9970672436750999,0.003778461313728661
vicsek,rho_4,4,400,2.5,1025009,9,3000,0.03367271546623134,1.0,2250,0.6663167003283562,0.07004894197182798,0.9948069241011984,0.005951088252668044
vicsek,rho_4,4,400,2.5,1025010,10,3000,0.05261461093387187,1.0,2250,0.7017157170271908,0.028103774829749108,0.9846537949400799,0.030618567134579125
vicsek,rho_4,4,400,2.5,1025011,11,3000,0.05242548192437137,1.0,2250,0.70755066893154,0.022474270044084754,0.9967476697736352,0.003917411952755931
vicsek,rho_4,4,400,2.5,1025012,12,3000,0.08582207358482785,1.0,2250,0.6992108847617554,0.03885813173139937,0.9949667110519308,0.003932125153666768
vicsek,rho_4,4,400,2.5,1025013,13,3000,0.023772742434095457,1.0,2250,0.6743625671213874,0.04567964892924171,0.991494673768309,0.005793089999109347
