model,rho_label,eta,t,va_mean,va_stdev
voter,rho_1_over_pi,2.5,4550,0.1989417538115295,0.09315495552810707
voter,rho_1_over_pi,2.5,4600,0.18961440198586932,0.10847566018692059
voter,rho_1_over_pi,2.5,4650,0.19564221912920315,0.1275171128060406
voter,rho_1_over_pi,2.5,4700,0.18856625512167016,0.10274488641198738
voter,rho_1_over_pi,2.5,4750,0.24286538204137537,0.10912297924504556
voter,rho_1_over_pi,2.5,4800,0.22513438435289274,0.08828518785144591
voter,rho_1_over_pi,2.5,4850,0.2304776029855451,0.08241407732127444
voter,rho_1_over_pi,2.5,4900,0.21291970917045772,0.08441927448261456
voter,rho_1_over_pi,2.5,4950,0.19516226517978144,0.10239375298686934
voter,rho_1_over_pi,2.5,5000,0.2034965096219678,0.1210052798289235
voter,rho_1_over_pi,2.5,5050,0.2154328241743697,0.08366608111979315
voter,rho_1_over_pi,2.5,5100,0.22761236465211296,0.09269952990724796
voter,rho_1_over_pi,2.5,5150,0.1578787247315025,0.09149776581475536
voter,rho_1_over_pi,2.5,5200,0.2144594246632753,0.11003176494758932
voter,rho_1_over_pi,2.5,5250,0.2082635685470374,0.08260749526150461
voter,rho_1_over_pi,2.5,5300,0.218789473919293,0.11717226053236265
voter,rho_1_over_pi,2.5,5350,0.15783067836027362,0.08557938726609493
voter,rho_1_over_pi,2.5,5400,0.1799782740470299,0.11031485660343385
voter,rho_1_over_pi,2.5,5450,0.17041618158968524,0.09267924646611118
voter,rho_1_over_pi,2.5,5500,0.1964687724180555,0.11960836318918548
voter,rho_1_over_pi,2.5,5550,0.18743641967360192,0.12927334088889966
voter,rho_1_over_pi,2.5,5600,0.23937554872372507,0.11488279189750127
voter,rho_1_over_pi,2.5,5650,0.19662413846692162,0.09338980590348965
voter,rho_1_over_pi,2.5,5700,0.21245395618305474,0.09552944112828066
voter,rho_1_over_pi,2.5,5750,0.22149146269093536,0.11537336740490739
voter,rho_1_over_pi,2.5,5800,0.19338771329726817,0.07402516588053452
voter,rho_1_over_pi,2.5,5850,0.2254095733553622,0.08570168988434095
voter,rho_1_over_pi,2.5,5900,0.1908840654628623,0.09610893571874442
voter,rho_1_over_pi,2.5,5950,0.20702065342255982,0.08819000578977139
voter,rho_1_over_pi,2.5,6000,0.20546064235440417,0.09612049254231356
voter,rho_1_over_pi,3,0,0.13685564602149586,0.08294703058253204
voter,rho_1_over_pi,3,50,0.14070512201341234,0.07399535256594297
voter,rho_1_over_pi,3,100,0.1791674467116253,0.12241648151577052
voter,rho_1_over_pi,3,150,0.16815310734216532,0.07671014589365244
voter,rho_1_over_pi,3,200,0.1633517717000278,0.09832132839620406
voter,rho_1_over_pi,3,250,0.17862782631709867,0.08032550744813241
voter,rho_1_over_pi,3,300,0.20713355870788602,0.09506528409943647
voter,rho_1_over_pi,3,350,0.1442014480841326,0.06926862319862233
voter,rho_1_over_pi,3,400,0.17259068909138198,0.09006579061046076
voter,rho_1_over_pi,3,450,0.14312936558595188,0.0878727447913691
voter,rho_1_over_pi,3,500,0.1619747674457802,0.08468050329368829
voter,rho_1_over_pi,3,550,0.1831716767186085,0.0954710900022175
voter,rho_1_over_pi,3,600,0.16930148812223383,0.1055863842919429
voter,rho_1_over_pi,3,650,0.1908609297020811,0.06856274322523839
voter,rho_1_over_pi,3,700,0.17563029545857753,0.08672976962460915
voter,rho_1_over_pi,3,750,0.198890349314595,0.10665025490956512
voter,rho_1_over_pi,3,800,0.1799149905979783,0.07897163376992737
voter,rho_1_over_pi,3,850,0.18121114156251242,0.09429864225695982
voter,rho_1_over_pi,3,900,0.17041318918885484,0.08493600785423505
voter,rho_1_over_pi,3,950,0.1771978802275931,0.11277019993233911
