model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
voter,rho_1_over_3pi,0.40000000000000002,20,0.6787210425146092,0.178217468738239,0.039850637487664604,0.671825444861397,0.2025934332204643,0.04530126884760223,sin_evidencia
voter,rho_1_over_3pi,0.5,20,0.7152473291271154,0.1436820959234558,0.03212829336344926,0.7540309889843845,0.18366917122649604,0.04106967522334935,3000
voter,rho_1_over_3pi,0.59999999999999998,20,0.6320259642117787,0.12043607408036235,0.026930324858689066,0.6506657789613849,0.16386677520532614,0.036641724861278625,3000
voter,rho_1_over_3pi,0.80000000000000004,20,0.5298941880032039,0.09391554239277101,0.021000153693399925,0.5617842876165113,0.1477150145827708,0.033030081390444825,sin_evidencia
voter,rho_1_over_3pi,1,20,0.5006684859540633,0.06611495014387604,0.014783752285071632,0.5781866602106283,0.09251862989754622,0.020687794563605776,3000
voter,rho_1_over_3pi,1.2,20,0.4429249250448173,0.06746985703817553,0.015086718676955308,0.5386272848323448,0.11671054831021319,0.026097271971290987,3000
voter,rho_1_over_3pi,1.3999999999999999,20,0.38574239830722595,0.05157419750389298,0.011532341150370468,0.4302929427430093,0.1033450015657542,0.023108644863584858,3000
voter,rho_1_over_3pi,1.5,20,0.3927424995100709,0.05363135366538915,0.011992335252114265,0.4717528144292459,0.12355925787957991,0.02762868998681672,2950
voter,rho_1_over_3pi,2,20,0.34333189166393346,0.03361250321319606,0.007515984207863649,0.4295484808134608,0.1307619082336462,0.029239251567802233,3000
voter,rho_1_over_3pi,2.5,20,0.3167385456273227,0.02255337205429578,0.005043087303524944,0.3854860186418109,0.10678888370074718,0.023878720319619,2800
voter,rho_1_over_3pi,3,20,0.29167655929246383,0.012545200943954882,0.0028051922102077646,0.3124742767219465,0.05563234305577653,0.012439770082030469,sin_evidencia
voter,rho_1_over_3pi,3.5,20,0.278117444275057,0.012369442748728232,0.0027658914829948177,0.3008291974337247,0.0834276497685735,0.018654989608557493,2850
voter,rho_1_over_3pi,4,20,0.27432770232175596,0.009364839693506056,0.0020940418153067835,0.27603800992615907,0.07360528495428661,0.016458642066102737,2950
voter,rho_1_over_3pi,5,20,0.2712419605570952,0.007309438796682546,0.0016344402026756437,0.22848928701125773,0.04458720128399317,0.009970001299747462,2800
voter,rho_1_over_3pi,6,20,0.2676044262597169,0.005473253791394569,0.0012238567535666708,0.21320058104345724,0.06935237057547759,0.01550766150075241,2950
voter,rho_1_over_pi,0,20,1.0,4.409740418015121e-16,9.860479337810148e-17,0.8609375,0.18514835578885325,0.04140043094661926,650
voter,rho_1_over_pi,0.20000000000000001,20,0.8126021251976876,0.1104235572360191,0.02469145802970775,0.7640021637816246,0.08836497470300601,0.019759009026597073,3000
voter,rho_1_over_pi,0.40000000000000002,20,0.6987737521797999,0.09233184455129692,0.020646028090464348,0.7756532956058588,0.1323580138419907,0.02959615163175493,sin_evidencia
voter,rho_1_over_pi,0.5,20,0.573656335615174,0.10212424144665357,0.022835674602531882,0.6812125499334221,0.1410227460015974,0.031533644643325844,3000
voter,rho_1_over_pi,0.59999999999999998,20,0.5822606161425025,0.07141685898758302,0.015969295143575243,0.7437291944074567,0.14485645704305622,0.032390888492805185,sin_evidencia
voter,rho_1_over_pi,0.80000000000000004,20,0.45991004569009625,0.048552053903019345,0.010856569297438523,0.6146367343541944,0.10717745311735276,0.02396560708256975,sin_evidencia
voter,rho_1_over_pi,1,20,0.40920738743642077,0.03989653732684725,0.00892113695296882,0.6297832057256991,0.11947336627661881,0.02671505684952506,3000
voter,rho_1_over_pi,1.2,20,0.33587026857451496,0.022771289721547825,0.00509181517527232,0.5124646304926764,0.09076039892421946,0.02029464216595535,sin_evidencia
voter,rho_1_over_pi,1.3999999999999999,20,0.30656422464199556,0.025682017330868303,0.0057426736551149235,0.4927721371504661,0.12909038220837787,0.028865486985936235,2950
voter,rho_1_over_pi,1.5,20,0.28576209124466045,0.018172817480716245,0.004063565522957799,0.45575690745672437,0.09199509448983408,0.020570728487578533,3000
voter,rho_1_over_pi,2,20,0.2356732604206145,0.011756054239237309,0.0026287336426109196,0.3855005825565912,0.11913458899562765,0.02663930394657218,2950
voter,rho_1_over_pi,2.5,20,0.20504843789737587,0.008085852145785622,0.001808051505398919,0.3382323568575233,0.09702320628474005,0.021695048464766355,2900
voter,rho_1_over_pi,3,20,0.1841800553115628,0.004728323065190578,0.00105728517933463,0.322351448069241,0.08253660102279087,0.018455745051873904,2450
voter,rho_1_over_pi,3.5,20,0.17115765056556914,0.006425587215106063,0.001436804980833072,0.2702916944074567,0.07781742408412565,0.017400505008603424,2900
voter,rho_1_over_pi,4,20,0.16454899318986985,0.0038976806707199615,0.0008715478934316808,0.23147470039946735,0.04571131272829985,0.010221360260122983,sin_evidencia
voter,rho_1_over_pi,5,20,0.15910464688149825,0.0037525368172245236,0.0008390927411384738,0.21338631824234353,0.058262572894253496,0.013027907353558748,2300
voter,rho_1_over_pi,6,20,0.1564518211777735,0.0027342993752672634,0.0006114079273932808,0.17914239347536617,0.04576973174266305,0.010234423148852449,3000
