model,rho_label,eta,t,va_mean,va_stdev
voter,rho_2,0.80000000000000004,0,0.06643441185367698,0.042154182933187824
voter,rho_2,0.80000000000000004,50,0.1971440563719591,0.0977845673793502
voter,rho_2,0.80000000000000004,100,0.22854430926473185,0.11855271241810164
voter,rho_2,0.80000000000000004,150,0.25075472145571065,0.12548286413345122
voter,rho_2,0.80000000000000004,200,0.2532597705604277,0.11016972999715274
voter,rho_2,0.80000000000000004,250,0.2081426231553753,0.13098251233632727
voter,rho_2,0.80000000000000004,300,0.2437021392846936,0.10858523968253575
voter,rho_2,0.80000000000000004,350,0.20945552763311123,0.10776309413093607
voter,rho_2,0.80000000000000004,400,0.25099525914671156,0.11091819761345104
voter,rho_2,0.80000000000000004,450,0.2471727547080262,0.12794615683571134
voter,rho_2,0.80000000000000004,500,0.20590197197431642,0.13182802803779953
voter,rho_2,0.80000000000000004,550,0.2795650609814774,0.0992704476921161
voter,rho_2,0.80000000000000004,600,0.253417112615933,0.12159029155239917
voter,rho_2,0.80000000000000004,650,0.18289015385317914,0.0982304589227349
voter,rho_2,0.80000000000000004,700,0.21560728306061838,0.08362153626504465
voter,rho_2,0.80000000000000004,750,0.2686996311905982,0.11115287225083963
voter,rho_2,0.80000000000000004,800,0.24449420893765308,0.09702874130691452
voter,rho_2,0.80000000000000004,850,0.27852070579723465,0.131994028004796
voter,rho_2,0.80000000000000004,900,0.19203174472904103,0.1257712949185391
voter,rho_2,0.80000000000000004,950,0.29049300599393263,0.14350607873158677
voter,rho_2,0.80000000000000004,1000,0.2800518870137928,0.12979534188194178
voter,rho_2,0.80000000000000004,1050,0.2635547120205427,0.12195365116385337
voter,rho_2,0.80000000000000004,1100,0.20679905927449066,0.11833303406196287
voter,rho_2,0.80000000000000004,1150,0.2334532300826258,0.11690480156185881
voter,rho_2,0.80000000000000004,1200,0.26158143156040997,0.11084997700120033
voter,rho_2,0.80000000000000004,1250,0.2159887169891585,0.0948552219351078
voter,rho_2,0.80000000000000004,1300,0.26168697036074495,0.09761374741097471
voter,rho_2,0.80000000000000004,1350,0.29647339123194966,0.11965033756288285
voter,rho_2,0.80000000000000004,1400,0.25512015710061464,0.11508559593421684
voter,rho_2,0.80000000000000004,1450,0.2412184749865361,0.13036074427554126
voter,rho_2,0.80000000000000004,1500,0.24807055658834076,0.11697379787953893
voter,rho_2,0.80000000000000004,1550,0.24093874835459422,0.10790865258659416
voter,rho_2,0.80000000000000004,1600,0.2875833670812874,0.10108679349585652
voter,rho_2,0.80000000000000004,1650,0.21624558895361212,0.11722858364049772
voter,rho_2,0.80000000000000004,1700,0.2858472701108615,0.12105284058923588
