model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410702,2,0,3.3699,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_002_seed_1410702
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410703,3,0,3.4132,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_003_seed_1410703
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410704,4,0,3.3896,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_004_seed_1410704
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410705,5,0,3.3635,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_005_seed_1410705
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410706,6,0,3.4036,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_006_seed_1410706
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410707,7,0,3.3597,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_007_seed_1410707
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410708,8,0,3.3876,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_008_seed_1410708
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410709,9,0,3.3942,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_009_seed_1410709
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410710,10,0,3.3536,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_010_seed_1410710
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410711,11,0,3.4752,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_011_seed_1410711
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410712,12,0,3.4615,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_012_seed_1410712
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410713,13,0,3.4023,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_013_seed_1410713
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410714,14,0,3.4672,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_014_seed_1410714
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410715,15,0,3.4339,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_015_seed_1410715
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410716,16,0,3.3857,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_016_seed_1410716
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410717,17,0,3.408,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_017_seed_1410717
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410718,18,0,3.455,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_018_seed_1410718
voter,4.0,rho_4,4.0,400,6.0,7,3000,1410719,19,0,3.3956,data/pilots/final_voter_base_coarse_v1/voter/rho_4/eta_6/steps_3000/realization_019_seed_1410719
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420000,0,0,10.3453,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_000_seed_1420000
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420001,1,0,12.338,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_001_seed_1420001
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420002,2,0,11.183,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_002_seed_1420002
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420003,3,0,9.9762,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_003_seed_1420003
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420004,4,0,9.4602,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_004_seed_1420004
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420005,5,0,9.6068,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_005_seed_1420005
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420006,6,0,10.0129,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_006_seed_1420006
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420007,7,0,10.1217,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_007_seed_1420007
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420008,8,0,9.3615,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_008_seed_1420008
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420009,9,0,10.4845,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_009_seed_1420009
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420010,10,0,11.8678,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_010_seed_1420010
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420011,11,0,10.5377,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_011_seed_1420011
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420012,12,0,10.702,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_012_seed_1420012
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420013,13,0,11.3598,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_013_seed_1420013
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420014,14,0,10.214,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_014_seed_1420014
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420015,15,0,11.8082,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_015_seed_1420015
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420016,16,0,9.7071,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_016_seed_1420016
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420017,17,0,9.9433,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_017_seed_1420017
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420018,18,0,10.0858,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_018_seed_1420018
voter,8.0,rho_8,8.0,800,0.0,0,3000,1420019,19,0,10.1937,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0/steps_3000/realization_019_seed_1420019
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420100,0,0,12.1098,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_000_seed_1420100
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420101,1,0,10.6578,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_001_seed_1420101
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420102,2,0,11.6053,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_002_seed_1420102
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420103,3,0,10.9931,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_003_seed_1420103
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420104,4,0,10.7014,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_004_seed_1420104
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420105,5,0,11.1157,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_005_seed_1420105
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420106,6,0,11.2056,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_006_seed_1420106
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420107,7,0,11.6808,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_007_seed_1420107
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420108,8,0,10.484,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_008_seed_1420108
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420109,9,0,10.5475,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_009_seed_1420109
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420110,10,0,10.7954,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_010_seed_1420110
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420111,11,0,10.3109,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_011_seed_1420111
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420112,12,0,10.9,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_012_seed_1420112
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420113,13,0,10.7292,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_013_seed_1420113
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420114,14,0,11.2408,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_014_seed_1420114
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420115,15,0,10.9804,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_015_seed_1420115
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420116,16,0,11.3401,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_016_seed_1420116
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420117,17,0,10.6852,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_017_seed_1420117
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420118,18,0,10.5173,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_018_seed_1420118
voter,8.0,rho_8,8.0,800,0.5,1,3000,1420119,19,0,11.9978,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_0p5/steps_3000/realization_019_seed_1420119
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420200,0,0,11.7985,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_000_seed_1420200
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420201,1,0,10.0058,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_001_seed_1420201
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420202,2,0,10.8335,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_002_seed_1420202
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420203,3,0,10.5528,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_003_seed_1420203
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420204,4,0,10.5456,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_004_seed_1420204
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420205,5,0,10.1846,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_005_seed_1420205
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420206,6,0,11.1122,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_006_seed_1420206
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420207,7,0,10.9446,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_007_seed_1420207
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420208,8,0,10.2369,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_008_seed_1420208
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420209,9,0,10.5019,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_009_seed_1420209
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420210,10,0,10.9884,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_010_seed_1420210
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420211,11,0,10.0329,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_011_seed_1420211
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420212,12,0,10.2379,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_012_seed_1420212
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420213,13,0,10.3403,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_013_seed_1420213
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420214,14,0,10.7317,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_014_seed_1420214
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420215,15,0,10.5248,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_015_seed_1420215
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420216,16,0,9.9749,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_016_seed_1420216
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420217,17,0,10.8023,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_017_seed_1420217
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420218,18,0,10.337,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_018_seed_1420218
voter,8.0,rho_8,8.0,800,1.0,2,3000,1420219,19,0,10.6728,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_1/steps_3000/realization_019_seed_1420219
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420300,0,0,337.5975,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_000_seed_1420300
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420301,1,0,337.7894,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_001_seed_1420301
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420302,2,0,337.6342,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_002_seed_1420302
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420303,3,0,337.7174,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_003_seed_1420303
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420304,4,0,337.9722,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_004_seed_1420304
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420305,5,0,337.5584,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_005_seed_1420305
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420306,6,0,337.972,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_006_seed_1420306
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420307,7,0,337.4569,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_007_seed_1420307
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420308,8,0,337.6694,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_008_seed_1420308
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420309,9,0,338.1525,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_009_seed_1420309
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420310,10,0,10.2878,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_010_seed_1420310
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420311,11,0,10.246,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_011_seed_1420311
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420312,12,0,10.4175,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_012_seed_1420312
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420313,13,0,10.4065,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_013_seed_1420313
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420314,14,0,10.2244,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_014_seed_1420314
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420315,15,0,10.3966,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_015_seed_1420315
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420316,16,0,10.6185,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_016_seed_1420316
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420317,17,0,10.294,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_017_seed_1420317
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420318,18,0,10.3172,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_018_seed_1420318
voter,8.0,rho_8,8.0,800,2.0,3,3000,1420319,19,0,10.358,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_2/steps_3000/realization_019_seed_1420319
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420400,0,0,9.4119,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_000_seed_1420400
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420401,1,0,9.2978,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_001_seed_1420401
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420402,2,0,9.1222,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_002_seed_1420402
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420403,3,0,9.243,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_003_seed_1420403
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420404,4,0,9.2828,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_004_seed_1420404
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420405,5,0,9.1612,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_005_seed_1420405
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420406,6,0,9.1529,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_006_seed_1420406
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420407,7,0,9.2063,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_007_seed_1420407
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420408,8,0,9.2217,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_008_seed_1420408
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420409,9,0,9.3353,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_009_seed_1420409
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420410,10,0,9.2255,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_010_seed_1420410
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420411,11,0,9.085,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_011_seed_1420411
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420412,12,0,9.2054,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_012_seed_1420412
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420413,13,0,9.1029,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_013_seed_1420413
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420414,14,0,8.9601,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_014_seed_1420414
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420415,15,0,9.1198,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_015_seed_1420415
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420416,16,0,9.1131,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_016_seed_1420416
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420417,17,0,9.1615,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_017_seed_1420417
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420418,18,0,9.0384,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_018_seed_1420418
voter,8.0,rho_8,8.0,800,3.0,4,3000,1420419,19,0,9.1836,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_3/steps_3000/realization_019_seed_1420419
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420500,0,0,8.967,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_000_seed_1420500
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420501,1,0,8.9756,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_001_seed_1420501
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420502,2,0,8.8436,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_002_seed_1420502
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420503,3,0,8.8021,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_003_seed_1420503
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420504,4,0,8.8191,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_004_seed_1420504
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420505,5,0,8.8792,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_005_seed_1420505
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420506,6,0,8.7965,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_006_seed_1420506
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420507,7,0,8.9097,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_007_seed_1420507
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420508,8,0,8.8985,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_008_seed_1420508
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420509,9,0,8.9559,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_009_seed_1420509
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420510,10,0,8.9247,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_010_seed_1420510
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420511,11,0,8.9078,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_011_seed_1420511
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420512,12,0,8.8506,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_012_seed_1420512
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420513,13,0,8.9172,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_013_seed_1420513
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420514,14,0,8.8067,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_014_seed_1420514
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420515,15,0,8.789,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_015_seed_1420515
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420516,16,0,8.8701,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_016_seed_1420516
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420517,17,0,8.8743,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_017_seed_1420517
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420518,18,0,8.9099,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_018_seed_1420518
voter,8.0,rho_8,8.0,800,4.0,5,3000,1420519,19,0,8.9679,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_4/steps_3000/realization_019_seed_1420519
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420600,0,0,8.8577,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_000_seed_1420600
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420601,1,0,8.838,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_001_seed_1420601
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420602,2,0,8.7598,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_002_seed_1420602
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420603,3,0,8.8263,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_003_seed_1420603
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420604,4,0,8.7861,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_004_seed_1420604
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420605,5,0,8.8623,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_005_seed_1420605
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420606,6,0,8.922,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_006_seed_1420606
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420607,7,0,8.8002,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_007_seed_1420607
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420608,8,0,8.8419,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_008_seed_1420608
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420609,9,0,8.8596,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_009_seed_1420609
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420610,10,0,8.8097,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_010_seed_1420610
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420611,11,0,8.9642,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_011_seed_1420611
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420612,12,0,8.9678,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_012_seed_1420612
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420613,13,0,8.9091,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_013_seed_1420613
voter,8.0,rho_8,8.0,800,5.0,6,3000,1420614,14,0,8.9445,data/pilots/final_voter_base_coarse_v1/voter/rho_8/eta_5/steps_3000/realization_014_seed_1420614
